date,unit_value_usd,country
2022-06-10,1152.88,UNITED ARAB EMIRATES
2022-06-11,2.47,NEPAL
2022-06-14,1.41,NEPAL
2022-06-14,1152.13,UNITED ARAB EMIRATES
2022-06-14,13.02,"CONGO, THE DEMOCRATIC REPUBLIC OF THE"
2022-06-15,6.71,NEPAL
2022-06-15,6.70,NEPAL
2022-06-17,2.30,GHANA
2022-06-17,1.19,UNITED ARAB EMIRATES
2022-06-18,1.19,UNITED ARAB EMIRATES
2022-06-23,1.89,NEPAL
2022-06-24,1.58,NEPAL
2022-06-24,1.42,NEPAL
2022-06-15,1152.70,UNITED ARAB EMIRATES
2022-03-03,1.42,NEPAL
2022-03-01,2.06,NEPAL
2022-03-01,0.00,BANGLADESH
2022-03-01,2.02,NEPAL
2022-03-03,1.15,BRUNEI DARUSSALAM
2022-03-01,1496.83,SRI LANKA
2022-03-01,1087.50,UNITED ARAB EMIRATES
2022-03-06,0.92,NEPAL
2022-03-06,1.75,NEPAL
2022-03-06,1.07,NEPAL
2022-03-07,1.74,NEPAL
2022-03-05,1.88,NEPAL
2022-03-05,6.67,BANGLADESH
2022-03-07,1.72,NEPAL
2022-03-08,1.75,NEPAL
2022-03-09,26.68,QATAR
2022-03-15,2.00,NEPAL
2022-03-15,1.79,NEPAL
2022-03-15,2.73,EGYPT
2022-03-16,3.30,BANGLADESH
2022-03-17,1.33,SAUDI ARABIA
2022-03-21,2.33,NEPAL
2022-03-21,66.49,MYANMAR
2022-03-21,66.49,MYANMAR
2022-03-02,1.45,SRI LANKA
2022-03-08,1.99,NEPAL
2022-03-23,26.60,QATAR
2022-03-24,1.90,"CONGO, THE DEMOCRATIC REPUBLIC OF THE"
2022-03-25,1.60,BANGLADESH
2022-03-25,1.61,BANGLADESH
2022-03-25,1.77,NEPAL
2022-03-27,1.57,NEPAL
2022-03-27,1.57,NEPAL
2022-03-28,1.57,NEPAL
2022-03-28,1.57,NEPAL
2022-03-30,1401.10,UNITED ARAB EMIRATES
2022-03-31,0.00,THAILAND
2022-03-31,0.00,BANGLADESH
2022-03-31,1233.98,UNITED ARAB EMIRATES
2022-09-02,57.18,NEPAL
2022-09-02,2.22,NEPAL
2022-09-03,1.51,NEPAL
2022-09-01,3.15,SOUTH AFRICA
2022-09-02,1.91,NEPAL
2022-09-01,3.55,"IRAN, ISLAMIC REPUBLIC OF"
2022-09-03,26.47,MALDIVES
2022-09-05,2.09,NEPAL
2022-09-05,1.37,KENYA
